销售日期,分类编码,分类名称,净销量,售出量,销售额,打折销量,正常销量,售出记录数,退货记录数,在售单品数,均价,平均损耗率
2023-05-20,1011010201,花菜类,27.242,27.242,274.2789,2.794,24.448,57,0,2,10.068236546509068,15.51
2023-05-20,1011010402,水生根茎类,11.094,11.094,182.85320000000002,0.0,11.094,25,0,6,16.48217054263566,13.65
2023-05-20,1011010501,茄类,33.825,33.825,236.775,0.0,33.825,65,0,1,7.0,6.68
2023-05-20,1011010504,辣椒类,92.262,92.262,638.8076,5.611,86.651,154,0,8,6.92384296893629,9.24
2023-05-20,1011010801,食用菌,82.754,82.754,479.896,14.0,68.754,105,0,7,5.799067114580564,9.45
2023-05-21,1011010101,花叶类,197.446,197.446,1081.8488,3.0,194.446,314,0,13,5.4792135571244795,12.83
2023-05-21,1011010201,花菜类,29.13,29.13,298.572,0.0,29.13,62,0,2,10.249639546858909,15.51
2023-05-21,1011010402,水生根茎类,13.615,13.615,232.0232,0.0,13.615,29,0,6,17.041733382298936,13.65
2023-05-21,1011010501,茄类,38.276,38.276,267.932,0.0,38.276,71,0,1,7.0,6.68
2023-05-21,1011010504,辣椒类,117.485,117.485,826.6532,0.0,117.485,197,0,8,7.036244626973656,9.24
2023-05-21,1011010801,食用菌,94.76,94.76,648.2868,3.201,91.559,136,0,8,6.841355002110594,9.45
2023-05-22,1011010101,花叶类,154.18,154.18,749.1462,19.439,134.741,231,0,12,4.858906472953691,12.83
2023-05-22,1011010201,花菜类,14.808,14.808,155.788,0.7769999999999999,14.031,35,0,2,10.520529443544032,15.51
2023-05-22,1011010402,水生根茎类,8.411,8.411,81.5396,0.0,8.411,14,0,5,9.694400190227084,13.65
2023-05-22,1011010501,茄类,25.981,25.981,180.55180000000001,0.0,25.981,52,0,2,6.949378391901774,6.68
2023-05-22,1011010504,辣椒类,90.848,90.848,627.6112,3.0,87.848,151,0,8,6.908365621697782,9.24
2023-05-22,1011010801,食用菌,70.154,70.154,396.934,16.78,53.374,103,0,8,5.658038030618354,9.45
2023-05-23,1011010101,花叶类,150.721,150.721,697.8402,28.129,122.592,189,0,10,4.63001307050776,12.83
2023-05-23,1011010201,花菜类,20.181,20.181,216.45520000000002,0.514,19.667,40,0,2,10.725692483028592,15.51
2023-05-23,1011010402,水生根茎类,14.637,14.637,159.81719999999999,0.0,14.637,27,0,5,10.918712850994055,13.65
2023-05-23,1011010501,茄类,23.022,23.022,161.154,0.0,23.022,48,0,1,7.0,6.68
2023-05-23,1011010504,辣椒类,69.361,69.361,512.4632,10.042,59.319,117,0,8,7.388347918859301,9.24
2023-05-23,1011010801,食用菌,49.994,49.994,324.5468,1.641,48.353,72,0,7,6.491715005800696,9.45
2023-05-24,1011010101,花叶类,135.51,135.51,656.304,15.0,120.51,200,0,12,4.8432145229134385,12.83
2023-05-24,1011010201,花菜类,15.923,15.923,178.796,0.0,15.923,35,0,2,11.228788544872197,15.51
2023-05-24,1011010402,水生根茎类,9.414,9.414,137.686,0.0,9.414,23,0,6,14.625663904822606,13.65
2023-05-24,1011010501,茄类,15.749,15.749,110.243,0.0,15.749,30,0,1,6.999999999999999,6.68
2023-05-24,1011010504,辣椒类,62.956,62.956,467.04040000000003,14.909,48.047,125,0,7,7.418520871719932,9.24
2023-05-24,1011010801,食用菌,47.818,47.818,296.83320000000003,9.517,38.301,65,0,7,6.207562005939187,9.45
2023-05-25,1011010101,花叶类,114.768,114.768,597.0716,6.013,108.755,189,0,11,5.202422277986895,12.83
2023-05-25,1011010201,花菜类,14.565,14.565,131.4464,0.487,14.078,32,0,2,9.02481290765534,15.51
2023-05-25,1011010402,水生根茎类,13.962,13.962,212.8628,0.0,13.962,29,0,6,15.245867354247242,13.65
2023-05-25,1011010501,茄类,21.865,21.865,165.283,0.0,21.865,44,0,2,7.559249942831008,6.68
2023-05-25,1011010504,辣椒类,76.118,76.118,521.1328,11.361,64.757,150,0,8,6.846380619564361,9.24
2023-05-25,1011010801,食用菌,50.69,50.69,274.86,15.0,35.69,64,0,6,5.422371276385875,9.45
2023-05-26,1011010101,花叶类,154.12,154.12,783.0974,5.304,148.816,256,0,16,5.081088762003633,12.83
2023-05-26,1011010201,花菜类,24.236,24.236,252.9304,0.9319999999999999,23.304,55,0,2,10.436144578313252,15.51
2023-05-26,1011010402,水生根茎类,20.081,20.081,296.9576,0.0,20.081,37,0,6,14.787988645983766,13.65
2023-05-26,1011010501,茄类,18.213,18.213,152.022,0.0,18.213,42,0,3,8.346895074946467,6.68
2023-05-26,1011010504,辣椒类,90.26,90.26,660.8418,7.0,83.26,152,0,9,7.321535563926434,9.24
2023-05-26,1011010801,食用菌,53.736,53.736,405.5428,2.638,51.098,74,0,7,7.54694804228078,9.45
2023-05-27,1011010101,花叶类,274.537,273.537,1365.2152,10.0,263.537,408,0,15,4.990970874141341,12.83
2023-05-27,1011010201,花菜类,41.279,41.279,429.4078,0.0,41.279,86,0,2,10.402572736742654,15.51
2023-05-27,1011010402,水生根茎类,24.97,24.97,340.204,0.992,23.978,52,0,6,13.624509411293554,13.65
2023-05-27,1011010501,茄类,24.313,24.313,170.191,0.0,24.313,48,0,1,7.0,6.68
2023-05-27,1011010504,辣椒类,127.658,127.658,862.666,0.372,127.286,216,0,8,6.757633677482023,9.24
2023-05-27,1011010801,食用菌,91.754,91.754,537.696,0.0,91.754,118,0,6,5.860191381302178,9.45
2023-05-28,1011010101,花叶类,262.277,262.277,1353.1002,10.572,251.705,388,0,15,5.159050164520718,12.83
2023-05-28,1011010201,花菜类,36.971000000000004,36.971000000000004,399.0036,3.86,33.111,78,0,2,10.792339942116794,15.51
2023-05-28,1011010402,水生根茎类,22.807,22.807,296.5116,0.0,22.807,53,0,6,13.000903231464024,13.65
2023-05-28,1011010501,茄类,38.881,38.881,233.286,0.0,38.881,76,0,2,6.0,6.68
2023-05-28,1011010504,辣椒类,131.518,131.518,889.4558000000001,7.0,124.518,235,0,9,6.762996700071474,9.24
2023-05-28,1011010801,食用菌,109.635,109.635,593.14,25.0,84.635,139,0,6,5.410133625210927,9.45
2023-05-29,1011010101,花叶类,146.434,146.434,746.1758,13.83,132.604,229,0,16,5.095645819959845,12.83
2023-05-29,1011010201,花菜类,16.312,16.312,214.2842,0.0,16.312,39,0,2,13.136598822952427,15.51
2023-05-29,1011010402,水生根茎类,12.75,12.75,169.808,0.0,12.75,24,0,6,13.31827450980392,13.65
2023-05-29,1011010501,茄类,28.536,28.536,215.766,0.0,28.536,69,0,3,7.5611858704793935,6.68
2023-05-29,1011010504,辣椒类,61.995,61.995,431.80400000000003,2.0,59.995,130,0,9,6.965142350189532,9.24
2023-05-29,1011010801,食用菌,53.849,53.849,263.876,13.0,40.849,68,0,6,4.900295270107152,9.45
2023-05-30,1011010101,花叶类,156.287,156.287,771.4639999999999,22.0,134.287,245,0,14,4.936200707672422,12.83
2023-05-30,1011010201,花菜类,14.652000000000001,14.652000000000001,201.923,0.0,14.652000000000001,33,0,2,13.78125853125853,15.51
2023-05-30,1011010402,水生根茎类,8.852,8.852,125.03320000000001,0.0,8.852,23,0,5,14.124853140533213,13.65
2023-05-30,1011010501,茄类,23.886,23.886,210.0594,0.0,23.886,53,0,3,8.7942476764632,6.68
2023-05-30,1011010504,辣椒类,59.897,59.897,399.4408,1.0,58.897,116,0,8,6.66879476434546,9.24
2023-05-30,1011010801,食用菌,46.299,46.299,270.876,8.0,38.299,66,0,6,5.850579926132314,9.45
2023-05-31,1011010101,花叶类,136.132,136.132,722.856,3.0,133.132,200,0,13,5.309963858607822,12.83
2023-05-31,1011010201,花菜类,16.723,16.723,228.404,0.0,16.723,43,0,2,13.658075704120074,15.51
2023-05-31,1011010402,水生根茎类,7.86,7.86,121.5896,0.0,7.86,18,0,4,15.46941475826972,13.65
2023-05-31,1011010501,茄类,17.471,17.471,116.2056,0.0,17.471,29,0,2,6.651342224257341,6.68
2023-05-31,1011010504,辣椒类,61.96,61.96,446.141,0.0,61.96,119,0,7,7.20046804389929,9.24
2023-05-31,1011010801,食用菌,46.711,46.711,251.964,4.0,42.711,63,0,6,5.39410417246473,9.45
2023-06-01,1011010101,花叶类,136.982,136.982,706.9904,13.0,123.982,209,0,13,5.1611919814282174,12.83
2023-06-01,1011010201,花菜类,19.364,19.364,265.101,0.0,19.364,47,0,2,13.69040487502582,15.51
2023-06-01,1011010402,水生根茎类,9.741,9.741,150.5268,0.0,9.741,23,0,6,15.452910378811211,13.65
2023-06-01,1011010501,茄类,18.475,18.475,166.3782,0.0,18.475,45,0,3,9.00558592692828,6.68
2023-06-01,1011010504,辣椒类,67.854,67.854,493.165,0.0,67.854,109,0,7,7.268031361452531,9.24
2023-06-01,1011010801,食用菌,44.867,44.867,241.508,7.0,37.867,59,0,6,5.3827534713709415,9.45
2023-06-02,1011010101,花叶类,161.142,161.142,853.786,17.0,144.142,241,0,13,5.298345558575666,12.83
2023-06-02,1011010201,花菜类,16.172,16.172,223.033,0.0,16.172,49,0,2,13.791305960920107,15.51
2023-06-02,1011010402,水生根茎类,11.988,11.988,193.018,0.0,11.988,25,0,5,16.100934267600934,13.65
2023-06-02,1011010501,茄类,22.501,22.501,200.38459999999998,0.0,22.501,55,0,4,8.905586418381404,6.68
2023-06-02,1011010504,辣椒类,72.847,72.847,508.8586,0.0,72.847,118,0,9,6.9853061896852315,9.24
2023-06-02,1011010801,食用菌,68.385,68.385,351.7756,18.0,50.385,90,0,8,5.144046208963954,9.45
2023-06-03,1011010101,花叶类,222.081,222.081,1197.6974,20.0,202.081,337,0,15,5.393065593184469,12.83
2023-06-03,1011010201,花菜类,33.243,33.243,457.14799999999997,0.0,33.243,81,0,2,13.751707126312304,15.51
2023-06-03,1011010402,水生根茎类,29.041,29.041,414.3926,0.858,28.183,62,0,7,14.269226266313144,13.65
2023-06-03,1011010501,茄类,39.399,39.399,334.3932,0.0,39.399,77,0,4,8.487352470874894,6.68
2023-06-03,1011010504,辣椒类,123.664,123.664,808.3244,3.0,120.664,203,0,8,6.536456850821581,9.24
2023-06-03,1011010801,食用菌,94.541,94.541,504.484,17.0,77.541,128,0,6,5.336139875821073,9.45
2023-06-04,1011010101,花叶类,215.285,215.285,1140.6152,14.0,201.285,321,0,15,5.298163829342499,12.83
2023-06-04,1011010201,花菜类,25.117,25.117,346.953,0.0,25.117,63,0,2,13.813472946609865,15.51
2023-06-04,1011010402,水生根茎类,21.047,21.047,250.0524,0.0,21.047,47,0,6,11.880667078443484,13.65
2023-06-04,1011010501,茄类,34.741,34.741,305.3196,0.0,34.741,76,0,3,8.788451685328575,6.68
2023-06-04,1011010504,辣椒类,123.69800000000001,123.69800000000001,782.4572000000001,0.521,123.177,199,0,9,6.325544471212146,9.24
2023-06-04,1011010801,食用菌,95.926,95.926,480.624,18.0,77.926,119,0,6,5.010362154160499,9.45
2023-06-05,1011010101,花叶类,145.142,145.142,787.4456,19.519,125.623,243,0,16,5.4253462126744845,12.83
2023-06-05,1011010201,花菜类,22.57,22.57,308.696,0.0,22.57,56,0,2,13.677270713336288,15.51
2023-06-05,1011010402,水生根茎类,12.58,12.58,159.032,0.0,12.58,24,0,5,12.641653418124006,13.65
2023-06-05,1011010501,茄类,19.989,19.989,160.0238,0.0,19.989,42,0,3,8.005593076191905,6.68
2023-06-05,1011010504,辣椒类,74.896,74.896,439.0545,3.3209999999999997,71.575,137,0,8,5.862188901944029,9.24
2023-06-05,1011010801,食用菌,49.192,49.192,273.608,10.0,39.192,66,0,7,5.562042608554236,9.45
2023-06-06,1011010101,花叶类,152.439,152.439,835.3906,16.046,136.393,215,0,14,5.480163212826114,12.83
2023-06-06,1011010201,花菜类,21.351,21.351,297.789,0.0,21.351,53,0,2,13.94730925951946,15.51
2023-06-06,1011010402,水生根茎类,14.408,14.408,185.6728,0.0,14.408,30,0,5,12.886785119378123,13.65
2023-06-06,1011010501,茄类,19.081,19.081,157.2814,0.0,19.081,40,0,3,8.242827944028091,6.68
2023-06-06,1011010504,辣椒类,84.745,84.745,489.583,7.557,77.188,148,0,8,5.777131394182548,9.24
2023-06-06,1011010801,食用菌,56.608,56.608,270.092,16.0,40.608,70,0,6,4.771269078575466,9.45
2023-06-07,1011010101,花叶类,135.735,135.735,719.88,11.822,123.913,209,0,15,5.303569455188418,12.83
2023-06-07,1011010201,花菜类,11.835,11.835,179.892,0.0,11.835,32,0,1,15.2,15.51
2023-06-07,1011010402,水生根茎类,14.142,14.142,214.79160000000002,0.0,14.142,30,0,6,15.188205345778535,13.65
2023-06-07,1011010501,茄类,17.873,17.873,170.6024,0.0,17.873,38,0,3,9.545258210708889,6.68
2023-06-07,1011010504,辣椒类,66.121,66.121,478.548,6.306,59.815,122,0,8,7.237458598629785,9.24
2023-06-07,1011010801,食用菌,44.446,44.446,239.904,14.0,30.445999999999998,63,0,6,5.397651082212123,9.45
2023-06-08,1011010101,花叶类,119.287,119.287,625.0968,13.989,105.298,179,0,14,5.240275973073344,12.83
2023-06-08,1011010201,花菜类,15.446,15.446,232.016,0.0,15.446,35,0,2,15.021105787906254,15.51
2023-06-08,1011010402,水生根茎类,9.254,9.254,136.19320000000002,0.0,9.254,24,0,6,14.717224983790796,13.65
2023-06-08,1011010501,茄类,24.509,24.509,228.762,0.0,24.509,53,0,4,9.33379574850055,6.68
2023-06-08,1011010504,辣椒类,78.363,77.363,526.9816,3.868,73.495,141,0,8,6.811804092395589,9.24
2023-06-08,1011010801,食用菌,49.993,49.993,246.632,14.0,35.993,64,0,6,4.933330666293281,9.45
2023-06-09,1011010101,花叶类,140.024,140.024,721.6428,27.201,112.823,217,0,15,5.153707935782437,12.83
2023-06-09,1011010201,花菜类,13.684,13.684,203.456,0.0,13.684,26,0,2,14.868167202572348,15.51
2023-06-09,1011010402,水生根茎类,15.815999999999999,15.815999999999999,187.2744,1.188,14.628,41,0,6,11.840819423368742,13.65
2023-06-09,1011010501,茄类,21.798,21.798,189.91,0.0,21.798,43,0,3,8.712267180475273,6.68
2023-06-09,1011010504,辣椒类,74.296,74.296,456.88169999999997,8.605,65.691,130,0,8,6.1494791105846875,9.24
2023-06-09,1011010801,食用菌,55.465,55.465,232.63,13.0,42.465,66,0,6,4.194176507707563,9.45
2023-06-10,1011010101,花叶类,240.235,240.235,1288.7028,28.076,212.159,367,0,16,5.364342414718921,12.83
2023-06-10,1011010201,花菜类,26.766,26.766,390.0342,0.455,26.311,60,0,2,14.572001793319885,15.51
2023-06-10,1011010402,水生根茎类,19.118,19.118,222.5999,0.9650000000000001,18.153,45,0,6,11.643472120514698,13.65
2023-06-10,1011010501,茄类,38.116,38.116,307.584,0.0,38.116,78,0,4,8.069682023297304,6.68
2023-06-10,1011010504,辣椒类,146.968,146.968,824.6054,7.136,139.832,229,0,8,5.610781938925481,9.24
2023-06-10,1011010801,食用菌,98.844,98.844,422.568,26.0,72.844,124,0,7,4.2751001578244505,9.45
2023-06-11,1011010101,花叶类,213.908,213.908,1148.2452,21.789,192.119,340,0,14,5.36793948800419,12.83
2023-06-11,1011010201,花菜类,25.472,25.472,365.76419999999996,0.47,25.002,56,0,2,14.35946136934673,15.51
2023-06-11,1011010402,水生根茎类,21.247,21.247,304.3095,1.316,19.931,51,0,6,14.322469054454748,13.65
2023-06-11,1011010501,茄类,43.303,43.303,360.96999999999997,0.0,43.303,79,0,4,8.335912061519988,6.68
2023-06-11,1011010504,辣椒类,119.69,119.69,715.1913,5.5329999999999995,114.157,202,0,9,5.9753638566296265,9.24
2023-06-11,1011010801,食用菌,79.626,79.626,380.072,22.0,57.626,99,0,7,4.773214779092256,9.45
2023-06-12,1011010101,花叶类,127.399,127.399,645.9176,22.168,105.231,182,0,14,5.07003665648867,12.83
2023-06-12,1011010201,花菜类,17.143,17.143,231.93519999999998,1.418,15.725,36,0,2,13.529440587995099,15.51
2023-06-12,1011010402,水生根茎类,10.351,10.351,142.9268,0.0,10.351,18,0,5,13.808018548932468,13.65
2023-06-12,1011010501,茄类,23.087,23.087,175.2404,0.0,23.087,44,0,4,7.590436176203058,6.68
2023-06-12,1011010504,辣椒类,67.12,67.12,415.306,6.704,60.416,110,0,9,6.187514898688915,9.24
2023-06-12,1011010801,食用菌,36.153999999999996,36.153999999999996,185.588,13.0,23.154,53,0,7,5.133263262709521,9.45
2023-06-13,1011010101,花叶类,140.865,140.865,775.7412,18.461,122.404,204,0,15,5.506983281865616,12.83
2023-06-13,1011010201,花菜类,10.189,10.189,154.87279999999998,0.0,10.189,27,0,1,15.199999999999998,15.51
2023-06-13,1011010402,水生根茎类,12.054,12.054,178.6952,1.133,10.921,31,0,6,14.824556163928985,13.65
2023-06-13,1011010501,茄类,17.659,17.659,130.944,0.0,17.659,40,0,2,7.4151424202956,6.68
2023-06-13,1011010504,辣椒类,84.891,84.891,455.6876,8.825,76.066,132,0,8,5.367914148731902,9.24
2023-06-13,1011010801,食用菌,54.24,54.24,268.28,13.0,41.24,76,0,7,4.946165191740413,9.45
2023-06-14,1011010101,花叶类,115.605,115.605,635.9628,17.917,97.688,174,0,15,5.501170364603607,12.83
2023-06-14,1011010201,花菜类,9.175,9.175,138.8506,0.0,9.175,21,0,2,15.133580381471386,15.51
2023-06-14,1011010402,水生根茎类,7.284,7.284,107.2968,0.0,7.284,15,0,3,14.730477759472818,13.65
2023-06-14,1011010501,茄类,28.361,28.361,193.9656,0.0,28.361,56,0,4,6.8391664609851555,6.68
2023-06-14,1011010504,辣椒类,82.127,82.127,462.9276,8.245,73.882,132,0,9,5.636728481498167,9.24
2023-06-14,1011010801,食用菌,43.778,43.778,225.916,9.0,34.778,61,0,7,5.160491571108776,9.45
2023-06-15,1011010101,花叶类,118.42,118.42,593.5972,17.0,101.42,176,0,14,5.012643134605641,12.83
2023-06-15,1011010201,花菜类,9.804,9.804,143.0932,0.343,9.461,20,0,2,14.595389636882905,15.51
2023-06-15,1011010402,水生根茎类,16.733,16.733,197.4948,2.5,14.233,35,0,6,11.802713201458197,13.65
2023-06-15,1011010501,茄类,15.908,15.908,134.462,0.0,15.908,35,0,3,8.452476741262258,6.68
2023-06-15,1011010504,辣椒类,63.624,63.624,392.0405,8.516,55.108,103,0,8,6.161833584810763,9.24
2023-06-15,1011010801,食用菌,34.886,34.886,206.092,10.0,24.886,49,0,6,5.907584704465974,9.45
2023-06-16,1011010101,花叶类,172.11,172.11,900.0056000000001,29.0,143.11,210,0,15,5.2292464121782585,12.83
2023-06-16,1011010201,花菜类,22.692,22.692,310.35,0.0,22.692,43,0,3,13.676626123744052,15.51
2023-06-16,1011010402,水生根茎类,15.49,15.49,255.28459999999998,2.12,13.37,39,0,5,16.480606843124594,13.65
2023-06-16,1011010501,茄类,24.133,24.133,195.85320000000002,0.0,24.133,52,0,4,8.115576181991464,6.68
2023-06-16,1011010504,辣椒类,86.159,86.159,495.78,9.185,76.974,136,0,10,5.754245058554532,9.24
2023-06-16,1011010801,食用菌,58.503,58.503,270.466,17.0,41.503,74,0,6,4.623113344614806,9.45
2023-06-17,1011010101,花叶类,244.334,244.334,1294.141,13.862,230.472,403,0,17,5.296606284839605,12.83
2023-06-17,1011010201,花菜类,26.791,26.791,407.22319999999996,0.0,26.791,56,0,1,15.2,15.51
2023-06-17,1011010402,水生根茎类,22.626,22.626,312.8232,4.411,18.215,58,0,5,13.825828692654467,13.65
2023-06-17,1011010501,茄类,46.628,46.628,334.5324,0.0,46.628,92,0,4,7.174496010980526,6.68
2023-06-17,1011010504,辣椒类,169.193,169.193,882.9504,9.0,160.193,254,0,10,5.218598878204181,9.24
2023-06-17,1011010801,食用菌,93.35,93.35,530.2,6.0,87.35,130,0,5,5.679700053561865,9.45
2023-06-18,1011010101,花叶类,253.447,253.447,1301.4759999999999,11.531,241.916,374,0,16,5.135101224319088,12.83
2023-06-18,1011010201,花菜类,23.098,23.098,348.2312,0.0,23.098,51,0,2,15.076249025889688,15.51
2023-06-18,1011010402,水生根茎类,23.373,23.373,358.4731,1.8,21.573,56,0,4,15.337059855388695,13.65
2023-06-18,1011010501,茄类,54.553,54.553,376.11400000000003,0.0,54.553,111,0,4,6.894469598372226,6.68
2023-06-18,1011010504,辣椒类,149.877,149.877,785.4832,9.425,140.452,228,0,9,5.2408521654423295,9.24
2023-06-18,1011010801,食用菌,72.039,72.039,456.236,5.0,67.039,112,0,5,6.333180638265384,9.45
2023-06-19,1011010101,花叶类,128.701,128.701,630.4718,11.952,116.749,206,0,15,4.898732721579475,12.83
2023-06-19,1011010201,花菜类,12.363,12.363,187.9176,0.0,12.363,25,0,1,15.2,15.51
2023-06-19,1011010402,水生根茎类,11.51,11.51,199.9592,3.314,8.196,22,0,4,17.37264986967854,13.65
2023-06-19,1011010501,茄类,21.207,21.207,162.26,0.0,21.207,45,0,4,7.65124722968831,6.68
2023-06-19,1011010504,辣椒类,77.049,77.049,416.4558,6.33,70.719,131,0,9,5.40507728847876,9.24
2023-06-19,1011010801,食用菌,43.293,43.293,257.032,10.0,33.293,67,0,6,5.937033700598249,9.45
2023-06-20,1011010101,花叶类,126.228,126.228,620.0676,25.762,100.466,191,0,14,4.912282536362772,12.83
2023-06-20,1011010201,花菜类,13.919,13.919,209.518,0.0,13.919,28,0,2,15.052661829154394,15.51
2023-06-20,1011010402,水生根茎类,11.657,11.657,221.8696,0.0,11.657,29,0,5,19.033164622115468,13.65
2023-06-20,1011010501,茄类,21.592,21.592,153.984,0.0,21.592,44,0,4,7.1315301963690265,6.68
2023-06-20,1011010504,辣椒类,66.666,66.666,393.0572,6.592,60.074,110,0,10,5.895916959169592,9.24
2023-06-20,1011010801,食用菌,39.223,39.223,205.352,13.0,26.223,53,0,6,5.235499579328455,9.45
2023-06-21,1011010101,花叶类,126.263,126.263,566.102,20.126,106.137,208,0,16,4.483514568796876,12.83
2023-06-21,1011010201,花菜类,16.697,16.697,220.4004,0.0,16.697,36,0,1,13.2,15.51
2023-06-21,1011010402,水生根茎类,27.178,27.178,456.21639999999996,7.8919999999999995,19.286,71,0,6,16.786238869673998,13.65
2023-06-21,1011010501,茄类,24.123,24.123,175.453,0.0,24.123,44,0,5,7.273266177506943,6.68
2023-06-21,1011010504,辣椒类,91.365,91.365,436.4906,8.0,83.365,124,0,10,4.777437749685328,9.24
2023-06-21,1011010801,食用菌,63.364,63.364,282.236,17.0,46.364,77,0,6,4.454201123666436,9.45
2023-06-22,1011010101,花叶类,171.919,171.919,859.332,8.0,163.919,278,0,15,4.998470209808107,12.83
2023-06-22,1011010201,花菜类,17.912,17.912,250.768,0.0,17.912,38,0,1,14.0,15.51
2023-06-22,1011010402,水生根茎类,38.77,38.77,640.237,9.763,29.007,88,0,6,16.513721949961308,13.65
2023-06-22,1011010501,茄类,33.866,33.866,269.683,0.0,33.866,63,0,5,7.963237465304435,6.68
2023-06-22,1011010504,辣椒类,114.288,114.288,623.7628,7.364,106.924,178,0,10,5.457815343693126,9.24
2023-06-22,1011010801,食用菌,77.476,77.476,491.124,13.0,64.476,114,0,6,6.339046930662399,9.45
