销售日期,分类编码,分类名称,净销量,趋势,季节,残差
2020-10-22,1011010801,食用菌,94.688,79.051,14.843,0.794
2020-10-23,1011010801,食用菌,116.306,78.89,-15.842,53.258
2020-10-24,1011010801,食用菌,115.39,79.289,35.696,0.404
2020-10-25,1011010801,食用菌,104.16,80.195,29.656,-5.691
2020-10-26,1011010801,食用菌,62.363,81.38,-12.724,-6.293
2020-10-27,1011010801,食用菌,56.508,82.916,-29.423,3.015
2020-10-28,1011010801,食用菌,75.211,84.83,-16.094,6.475
2020-10-29,1011010801,食用菌,81.051,86.929,1.271,-7.149
2020-10-30,1011010801,食用菌,74.23,88.958,-13.049,-1.679
2020-10-31,1011010801,食用菌,135.284,90.705,38.603,5.975
2020-11-01,1011010801,食用菌,127.967,91.663,33.99,2.314
2020-11-02,1011010801,食用菌,78.321,91.613,-18.844,5.552
2020-11-03,1011010801,食用菌,66.341,91.172,-23.829,-1.002
2020-11-04,1011010801,食用菌,195.34,90.668,-15.575,120.248
2020-11-05,1011010801,食用菌,129.089,89.85,-6.021,45.26
2020-11-06,1011010801,食用菌,81.023,88.687,-12.092,4.429
2020-11-07,1011010801,食用菌,122.896,87.407,42.938,-7.448
2020-11-08,1011010801,食用菌,124.492,86.107,37.715,0.67
2020-11-09,1011010801,食用菌,63.22,84.851,-24.584,2.953
2020-11-10,1011010801,食用菌,64.18,83.6,-18.579,-0.841
2020-11-11,1011010801,食用菌,64.522,82.529,-18.195,0.188
2020-11-12,1011010801,食用菌,68.656,81.663,-11.724,-1.283
2020-11-13,1011010801,食用菌,67.676,81.903,-12.191,-2.036
2020-11-14,1011010801,食用菌,92.793,84.662,47.89,-39.758
2020-11-15,1011010801,食用菌,73.108,88.233,40.352,-55.477
2020-11-16,1011010801,食用菌,54.363,92.111,-26.073,-11.675
2020-11-17,1011010801,食用菌,131.979,95.589,-16.545,52.935
2020-11-18,1011010801,食用菌,99.089,98.951,-23.315,23.453
2020-11-19,1011010801,食用菌,90.297,103.101,-14.26,1.456
2020-11-20,1011010801,食用菌,70.888,108.534,-11.94,-25.706
2020-11-21,1011010801,食用菌,169.382,113.407,52.86,3.115
2020-11-22,1011010801,食用菌,160.154,117.254,42.1,0.8
2020-11-23,1011010801,食用菌,195.788,120.045,-26.511,102.254
2020-11-24,1011010801,食用菌,117.661,122.266,-16.232,11.627
2020-11-25,1011010801,食用菌,95.581,124.024,-27.017,-1.426
2020-11-26,1011010801,食用菌,110.276,125.001,-16.703,1.978
2020-11-27,1011010801,食用菌,112.979,125.297,-11.848,-0.47
2020-11-28,1011010801,食用菌,187.133,124.683,56.329,6.121
2020-11-29,1011010801,食用菌,168.218,123.506,43.793,0.919
2020-11-30,1011010801,食用菌,100.486,122.123,-25.153,3.516
2020-12-01,1011010801,食用菌,99.477,120.529,-16.316,-4.736
2020-12-02,1011010801,食用菌,185.141,118.768,-29.995,96.367
2020-12-03,1011010801,食用菌,97.395,116.982,-17.81,-1.776
2020-12-04,1011010801,食用菌,110.875,115.262,-11.873,7.486
2020-12-05,1011010801,食用菌,155.115,113.696,56.883,-15.463
2020-12-06,1011010801,食用菌,234.205,112.371,43.447,78.387
2020-12-07,1011010801,食用菌,91.333,111.369,-21.958,1.922
2020-12-08,1011010801,食用菌,89.028,110.529,-17.224,-4.277
2020-12-09,1011010801,食用菌,80.164,109.847,-30.396,0.712
2020-12-10,1011010801,食用菌,89.363,109.542,-16.994,-3.185
2020-12-11,1011010801,食用菌,94.153,109.399,-13.853,-1.393
2020-12-12,1011010801,食用菌,174.743,109.189,55.311,10.243
2020-12-13,1011010801,食用菌,197.615,108.932,42.43,46.253
2020-12-14,1011010801,食用菌,83.089,108.584,-19.945,-5.549
2020-12-15,1011010801,食用菌,100.086,108.025,-16.047,8.108
2020-12-16,1011010801,食用菌,74.212,107.21,-29.477,-3.52
2020-12-17,1011010801,食用菌,94.652,105.913,-15.434,4.172
2020-12-18,1011010801,食用菌,86.26,104.231,-18.792,0.821
2020-12-19,1011010801,食用菌,154.681,102.366,52.413,-0.098
2020-12-20,1011010801,食用菌,143.972,100.327,43.576,0.069
2020-12-21,1011010801,食用菌,84.045,98.206,-18.188,4.027
2020-12-22,1011010801,食用菌,76.512,96.07,-14.56,-4.998
2020-12-23,1011010801,食用菌,67.604,93.999,-27.54,1.145
2020-12-24,1011010801,食用菌,76.554,92.349,-12.78,-3.015
2020-12-25,1011010801,食用菌,148.943,91.093,-14.544,72.394
2020-12-26,1011010801,食用菌,136.66,90.103,44.81,1.747
2020-12-27,1011010801,食用菌,118.129,89.441,37.429,-8.742
2020-12-28,1011010801,食用菌,69.819,89.052,-14.59,-4.643
2020-12-29,1011010801,食用菌,79.647,89.343,-15.431,5.735
2020-12-30,1011010801,食用菌,66.631,91.455,-24.182,-0.641
2020-12-31,1011010801,食用菌,120.945,93.653,-11.985,39.277
2021-01-01,1011010801,食用菌,136.338,95.458,-11.272,52.152
2021-01-02,1011010801,食用菌,115.296,97.253,37.237,-19.194
2021-01-03,1011010801,食用菌,103.871,98.759,38.566,-33.454
2021-01-04,1011010801,食用菌,95.499,100.248,-13.901,9.152
2021-01-05,1011010801,食用菌,83.705,102.059,-17.246,-1.108
2021-01-06,1011010801,食用菌,81.462,102.373,-19.932,-0.979
2021-01-07,1011010801,食用菌,96.002,101.567,-13.115,7.55
2021-01-08,1011010801,食用菌,90.415,100.205,-7.703,-2.087
2021-01-09,1011010801,食用菌,129.833,98.576,30.614,0.643
2021-01-10,1011010801,食用菌,137.986,97.092,39.395,1.499
2021-01-11,1011010801,食用菌,81.67,95.887,-14.984,0.767
2021-01-12,1011010801,食用菌,73.283,95.251,-16.2,-5.768
2021-01-13,1011010801,食用菌,76.684,94.905,-12.854,-5.367
2021-01-14,1011010801,食用菌,75.963,94.307,-14.789,-3.555
2021-01-15,1011010801,食用菌,101.383,93.579,-7.427,15.231
2021-01-16,1011010801,食用菌,150.015,93.06,23.307,33.648
2021-01-17,1011010801,食用菌,141.492,93.138,39.249,9.105
2021-01-18,1011010801,食用菌,72.532,93.737,-18.497,-2.708
2021-01-19,1011010801,食用菌,74.431,94.266,-10.454,-9.381
2021-01-20,1011010801,食用菌,90.131,94.557,-2.344,-2.082
2021-01-21,1011010801,食用菌,63.013,94.98,-15.002,-16.965
2021-01-22,1011010801,食用菌,88.796,95.608,-11.684,4.872
2021-01-23,1011010801,食用菌,117.521,96.21,14.814,6.497
2021-01-24,1011010801,食用菌,127.934,96.73,33.392,-2.188
2021-01-25,1011010801,食用菌,79.116,96.78,-24.422,6.758
2021-01-26,1011010801,食用菌,101.362,96.124,2.363,2.875
2021-01-27,1011010801,食用菌,108.756,95.184,12.574,0.998
2021-01-28,1011010801,食用菌,80.927,94.326,-12.064,-1.336
2021-01-29,1011010801,食用菌,69.324,94.09,-17.638,-7.128
2021-01-30,1011010801,食用菌,94.904,95.834,6.17,-7.1
2021-01-31,1011010801,食用菌,104.054,98.762,28.096,-22.804
2021-02-01,1011010801,食用菌,69.564,101.728,-29.381,-2.783
2021-02-02,1011010801,食用菌,88.048,104.864,14.83,-31.646
2021-02-03,1011010801,食用菌,91.564,108.613,11.817,-28.866
2021-02-04,1011010801,食用菌,111.069,113.026,-4.41,2.453
2021-02-05,1011010801,食用菌,95.222,117.607,-21.965,-0.42
2021-02-06,1011010801,食用菌,119.696,121.833,-2.708,0.571
2021-02-07,1011010801,食用菌,147.812,125.377,22.824,-0.389
2021-02-08,1011010801,食用菌,240.205,128.305,-33.714,145.614
2021-02-09,1011010801,食用菌,326.993,131.362,26.858,168.774
2021-02-10,1011010801,食用菌,511.136,133.898,9.889,367.348
2021-02-11,1011010801,食用菌,0.0,135.469,-0.31,-135.159
2021-02-12,1011010801,食用菌,0.0,137.576,-27.038,-110.538
2021-02-13,1011010801,食用菌,74.519,144.951,5.101,-75.533
2021-02-14,1011010801,食用菌,164.586,148.706,17.353,-1.473
2021-02-15,1011010801,食用菌,213.983,144.021,-37.358,107.319
2021-02-16,1011010801,食用菌,174.61,138.619,34.872,1.119
2021-02-17,1011010801,食用菌,144.793,133.202,7.673,3.918
2021-02-18,1011010801,食用菌,130.174,128.066,1.469,0.639
2021-02-19,1011010801,食用菌,92.327,123.217,-23.596,-7.294
2021-02-20,1011010801,食用菌,88.794,118.908,10.336,-40.451
2021-02-21,1011010801,食用菌,79.403,114.971,15.505,-51.073
2021-02-22,1011010801,食用菌,66.554,111.453,-43.28,-1.619
2021-02-23,1011010801,食用菌,77.586,108.149,35.771,-66.334
2021-02-24,1011010801,食用菌,88.233,105.27,-7.631,-9.406
2021-02-25,1011010801,食用菌,110.557,103.171,1.926,5.46
2021-02-26,1011010801,食用菌,159.095,101.376,-17.243,74.962
2021-02-27,1011010801,食用菌,116.814,99.24,17.694,-0.12
2021-02-28,1011010801,食用菌,111.764,96.84,13.6,1.323
2021-03-01,1011010801,食用菌,79.404,94.278,-20.759,5.885
2021-03-02,1011010801,食用菌,62.044,91.683,8.565,-38.204
2021-03-03,1011010801,食用菌,71.027,89.597,-14.37,-4.201
2021-03-04,1011010801,食用菌,72.465,87.907,2.346,-17.788
2021-03-05,1011010801,食用菌,82.585,86.252,-2.868,-0.799
2021-03-06,1011010801,食用菌,151.214,84.298,24.17,42.746
2021-03-07,1011010801,食用菌,125.428,82.406,13.429,29.593
2021-03-08,1011010801,食用菌,78.721,81.144,-8.386,5.963
2021-03-09,1011010801,食用菌,143.511,80.207,-28.751,92.056
2021-03-10,1011010801,食用菌,91.994,79.1,-15.494,28.389
2021-03-11,1011010801,食用菌,75.477,77.244,2.271,-4.038
2021-03-12,1011010801,食用菌,84.232,74.484,8.34,1.407
2021-03-13,1011010801,食用菌,101.865,71.739,24.777,5.349
2021-03-14,1011010801,食用菌,75.95,69.332,8.983,-2.364
2021-03-15,1011010801,食用菌,40.423,67.087,-5.548,-21.116
2021-03-16,1011010801,食用菌,44.844,64.812,-16.392,-3.576
2021-03-17,1011010801,食用菌,44.029,62.677,-17.569,-1.079
2021-03-18,1011010801,食用菌,65.501,60.964,-1.798,6.335
2021-03-19,1011010801,食用菌,69.141,59.678,13.238,-3.776
2021-03-20,1011010801,食用菌,77.235,58.689,22.56,-4.014
2021-03-21,1011010801,食用菌,94.838,57.872,5.287,31.679
2021-03-22,1011010801,食用菌,50.802,57.051,-5.345,-0.903
2021-03-23,1011010801,食用菌,48.174,56.213,-16.384,8.345
2021-03-24,1011010801,食用菌,35.583,55.482,-15.738,-4.161
2021-03-25,1011010801,食用菌,46.89,54.853,-4.496,-3.467
2021-03-26,1011010801,食用菌,83.562,54.203,16.761,12.598
2021-03-27,1011010801,食用菌,69.658,53.721,18.485,-2.548
2021-03-28,1011010801,食用菌,55.673,53.567,4.328,-2.222
2021-03-29,1011010801,食用菌,47.327,53.726,-4.076,-2.323
2021-03-30,1011010801,食用菌,32.145,54.164,-14.478,-7.54
2021-03-31,1011010801,食用菌,45.089,54.819,-11.417,1.686
2021-04-01,1011010801,食用菌,48.978,55.81,-8.109,1.277
2021-04-02,1011010801,食用菌,72.574,56.72,14.679,1.175
2021-04-03,1011010801,食用菌,75.739,56.898,16.939,1.901
2021-04-04,1011010801,食用菌,61.709,56.394,4.388,0.927
2021-04-05,1011010801,食用菌,68.049,55.145,-3.791,16.695
2021-04-06,1011010801,食用菌,11.671,53.692,-12.626,-29.395
2021-04-07,1011010801,食用菌,47.805,52.435,-8.667,4.037
2021-04-08,1011010801,食用菌,35.491,51.287,-9.094,-6.703
2021-04-09,1011010801,食用菌,31.401,49.964,10.298,-28.861
2021-04-10,1011010801,食用菌,60.287,48.612,18.143,-6.468
2021-04-11,1011010801,食用菌,52.29,47.69,5.331,-0.731
2021-04-12,1011010801,食用菌,43.328,47.308,-3.787,-0.193
2021-04-13,1011010801,食用菌,40.041,47.332,-10.683,3.392
2021-04-14,1011010801,食用菌,41.387,47.588,-7.577,1.376
2021-04-15,1011010801,食用菌,40.15,47.605,-7.903,0.448
2021-04-16,1011010801,食用菌,47.162,47.235,5.329,-5.402
2021-04-17,1011010801,食用菌,70.817,46.65,17.506,6.661
2021-04-18,1011010801,食用菌,56.607,46.085,5.429,5.093
2021-04-19,1011010801,食用菌,36.293,45.535,-4.242,-5.0
2021-04-20,1011010801,食用菌,37.651,44.772,-7.476,0.355
2021-04-21,1011010801,食用菌,31.173,43.725,-7.152,-5.4
2021-04-22,1011010801,食用菌,40.04,42.444,-5.907,3.503
2021-04-23,1011010801,食用菌,49.109,41.247,1.542,6.32
2021-04-24,1011010801,食用菌,78.6,40.342,15.072,23.186
2021-04-25,1011010801,食用菌,37.692,39.61,6.61,-8.528
2021-04-26,1011010801,食用菌,37.392,38.853,-4.614,3.153
2021-04-27,1011010801,食用菌,26.08,38.054,-5.184,-6.789
2021-04-28,1011010801,食用菌,33.609,37.4,-6.112,2.321
2021-04-29,1011010801,食用菌,32.548,37.518,-4.662,-0.308
2021-04-30,1011010801,食用菌,34.271,38.226,-0.029,-3.925
2021-05-01,1011010801,食用菌,50.81,38.592,12.032,0.186
2021-05-02,1011010801,食用菌,47.435,38.327,8.163,0.945
2021-05-03,1011010801,食用菌,54.995,37.674,-5.204,22.526
2021-05-04,1011010801,食用菌,42.643,36.953,-4.222,9.912
2021-05-05,1011010801,食用菌,60.989,36.396,-5.126,29.72
2021-05-06,1011010801,食用菌,30.192,35.886,-4.504,-1.19
2021-05-07,1011010801,食用菌,33.543,35.114,-1.515,-0.056
2021-05-08,1011010801,食用菌,33.331,34.107,9.108,-9.884
2021-05-09,1011010801,食用菌,44.849,33.331,11.872,-0.355
2021-05-10,1011010801,食用菌,26.427,33.122,-6.242,-0.453
2021-05-11,1011010801,食用菌,29.889,33.477,-3.041,-0.547
2021-05-12,1011010801,食用菌,31.02,33.994,-4.548,1.574
2021-05-13,1011010801,食用菌,29.537,34.459,-4.94,0.018
2021-05-14,1011010801,食用菌,29.278,34.774,-1.342,-4.154
2021-05-15,1011010801,食用菌,49.932,35.035,8.013,6.884
2021-05-16,1011010801,食用菌,51.103,35.476,12.287,3.34
2021-05-17,1011010801,食用菌,25.733,36.07,-7.275,-3.062
2021-05-18,1011010801,食用菌,29.45,36.726,-2.826,-4.45
2021-05-19,1011010801,食用菌,28.798,37.265,-3.814,-4.653
2021-05-20,1011010801,食用菌,35.447,37.555,-4.508,2.4
2021-05-21,1011010801,食用菌,43.516,37.572,-0.19,6.134
2021-05-22,1011010801,食用菌,45.209,37.358,7.381,0.47
2021-05-23,1011010801,食用菌,62.384,36.82,8.445,17.119
2021-05-24,1011010801,食用菌,29.627,35.938,-6.161,-0.149
2021-05-25,1011010801,食用菌,35.047,34.857,-3.38,3.57
2021-05-26,1011010801,食用菌,31.969,33.831,-1.422,-0.439
2021-05-27,1011010801,食用菌,19.574,33.094,-2.325,-11.195
2021-05-28,1011010801,食用菌,28.172,32.881,1.225,-5.934
2021-05-29,1011010801,食用菌,35.882,33.339,5.648,-3.105
2021-05-30,1011010801,食用菌,33.492,34.412,3.232,-4.153
2021-05-31,1011010801,食用菌,34.114,35.747,-4.872,3.239
2021-06-01,1011010801,食用菌,33.668,36.951,-2.332,-0.951
2021-06-02,1011010801,食用菌,43.528,37.701,0.682,5.144
2021-06-03,1011010801,食用菌,48.365,37.894,-2.015,12.487
2021-06-04,1011010801,食用菌,47.048,37.637,0.614,8.798
2021-06-05,1011010801,食用菌,42.32,36.957,5.635,-0.272
2021-06-06,1011010801,食用菌,32.745,35.741,0.78,-3.776
2021-06-07,1011010801,食用菌,27.872,33.959,-5.156,-0.932
2021-06-08,1011010801,食用菌,28.108,31.817,-1.852,-1.857
2021-06-09,1011010801,食用菌,31.399,30.169,1.432,-0.201
2021-06-10,1011010801,食用菌,29.393,29.966,-1.603,1.03
2021-06-11,1011010801,食用菌,25.579,30.116,-0.204,-4.334
2021-06-12,1011010801,食用菌,63.009,29.936,6.9,26.173
2021-06-13,1011010801,食用菌,74.602,29.739,3.03,41.833
2021-06-14,1011010801,食用菌,56.049,29.68,-5.936,32.305
2021-06-15,1011010801,食用菌,31.346,29.785,-3.021,4.582
2021-06-16,1011010801,食用菌,29.826,30.09,0.724,-0.988
2021-06-17,1011010801,食用菌,22.835,30.444,-3.058,-4.551
2021-06-18,1011010801,食用菌,29.867,30.648,-1.898,1.117
2021-06-19,1011010801,食用菌,39.484,31.01,9.381,-0.907
2021-06-20,1011010801,食用菌,38.578,31.576,6.165,0.837
2021-06-21,1011010801,食用菌,24.224,32.308,-5.856,-2.227
2021-06-22,1011010801,食用菌,29.299,33.224,-4.288,0.364
2021-06-23,1011010801,食用菌,32.793,34.148,-0.371,-0.984
2021-06-24,1011010801,食用菌,31.747,34.931,-4.672,1.488
2021-06-25,1011010801,食用菌,32.537,35.676,-3.622,0.483
2021-06-26,1011010801,食用菌,47.402,36.359,11.651,-0.608
2021-06-27,1011010801,食用菌,49.14,36.986,8.147,4.007
2021-06-28,1011010801,食用菌,33.153,37.611,-4.604,0.146
2021-06-29,1011010801,食用菌,26.399,38.177,-6.222,-5.555
2021-06-30,1011010801,食用菌,41.537,38.718,-0.648,3.467
2021-07-01,1011010801,食用菌,32.65,39.232,-4.356,-2.227
2021-07-02,1011010801,食用菌,34.247,39.469,-3.992,-1.23
2021-07-03,1011010801,食用菌,66.849,39.394,11.709,15.746
2021-07-04,1011010801,食用菌,44.466,39.01,7.455,-2.0
2021-07-05,1011010801,食用菌,40.491,38.328,-3.09,5.253
2021-07-06,1011010801,食用菌,36.365,37.406,-8.623,7.581
2021-07-07,1011010801,食用菌,26.099,36.232,0.866,-10.999
2021-07-08,1011010801,食用菌,34.071,34.761,-4.273,3.583
2021-07-09,1011010801,食用菌,26.496,33.424,-3.229,-3.699
2021-07-10,1011010801,食用菌,41.077,32.549,10.917,-2.389
2021-07-11,1011010801,食用菌,38.382,32.269,6.26,-0.147
2021-07-12,1011010801,食用菌,24.08,32.715,-1.351,-7.284
2021-07-13,1011010801,食用菌,18.59,33.552,-8.43,-6.533
2021-07-14,1011010801,食用菌,43.512,34.444,1.509,7.559
2021-07-15,1011010801,食用菌,29.008,35.348,-4.162,-2.178
2021-07-16,1011010801,食用菌,47.644,36.157,-3.356,14.843
2021-07-17,1011010801,食用菌,46.115,36.797,8.056,1.262
2021-07-18,1011010801,食用菌,43.166,37.062,5.22,0.884
2021-07-19,1011010801,食用菌,40.629,36.729,-0.207,4.107
2021-07-20,1011010801,食用菌,27.025,35.923,-7.669,-1.229
2021-07-21,1011010801,食用菌,36.536,34.953,2.901,-1.317
2021-07-22,1011010801,食用菌,31.031,34.048,-3.938,0.921
2021-07-23,1011010801,食用菌,28.61,33.382,-2.833,-1.94
2021-07-24,1011010801,食用菌,35.038,32.826,5.726,-3.514
2021-07-25,1011010801,食用菌,36.532,32.414,4.478,-0.36
2021-07-26,1011010801,食用菌,30.861,32.336,0.315,-1.79
2021-07-27,1011010801,食用菌,29.008,32.663,-6.807,3.152
2021-07-28,1011010801,食用菌,35.805,33.555,1.711,0.538
2021-07-29,1011010801,食用菌,26.28,35.101,-1.841,-6.98
2021-07-30,1011010801,食用菌,28.865,37.135,-2.396,-5.874
2021-07-31,1011010801,食用菌,44.567,39.488,6.122,-1.044
2021-08-01,1011010801,食用菌,42.984,41.922,4.771,-3.709
2021-08-02,1011010801,食用菌,57.648,44.17,-2.307,15.785
2021-08-03,1011010801,食用菌,42.284,46.239,-5.58,1.625
2021-08-04,1011010801,食用菌,50.028,47.997,-1.803,3.834
2021-08-05,1011010801,食用菌,58.355,49.226,-1.507,10.636
2021-08-06,1011010801,食用菌,51.397,49.908,-1.437,2.926
2021-08-07,1011010801,食用菌,53.974,50.169,10.237,-6.432
2021-08-08,1011010801,食用菌,57.351,50.313,6.099,0.939
2021-08-09,1011010801,食用菌,41.987,50.669,-5.401,-3.281
2021-08-10,1011010801,食用菌,39.23,51.107,-4.687,-7.19
2021-08-11,1011010801,食用菌,44.244,51.605,-6.204,-1.157
2021-08-12,1011010801,食用菌,53.217,52.284,-2.023,2.956
2021-08-13,1011010801,食用菌,57.871,52.893,0.058,4.921
2021-08-14,1011010801,食用菌,74.363,53.063,14.379,6.921
2021-08-15,1011010801,食用菌,61.545,52.716,8.924,-0.094
2021-08-16,1011010801,食用菌,41.091,52.025,-7.977,-2.957
2021-08-17,1011010801,食用菌,57.879,51.164,-5.381,12.096
2021-08-18,1011010801,食用菌,38.636,50.291,-10.335,-1.32
2021-08-19,1011010801,食用菌,35.688,49.469,-3.943,-9.838
2021-08-20,1011010801,食用菌,42.358,48.76,0.432,-6.835
2021-08-21,1011010801,食用菌,70.575,48.399,17.592,4.584
2021-08-22,1011010801,食用菌,60.822,48.531,12.229,0.061
2021-08-23,1011010801,食用菌,40.53,49.047,-8.681,0.164
2021-08-24,1011010801,食用菌,43.365,49.733,-5.454,-0.914
2021-08-25,1011010801,食用菌,34.177,50.371,-9.952,-6.241
2021-08-26,1011010801,食用菌,49.747,50.822,-6.957,5.882
2021-08-27,1011010801,食用菌,61.288,51.255,-2.346,12.379
2021-08-28,1011010801,食用菌,61.493,51.64,19.272,-9.419
2021-08-29,1011010801,食用菌,65.999,51.88,15.094,-0.975
2021-08-30,1011010801,食用菌,47.989,52.149,-9.104,4.944
2021-08-31,1011010801,食用菌,42.531,52.44,-6.301,-3.608
2021-09-01,1011010801,食用菌,61.883,52.594,-8.543,17.832
2021-09-02,1011010801,食用菌,40.494,52.696,-6.258,-5.944
2021-09-03,1011010801,食用菌,46.246,52.617,-4.085,-2.287
2021-09-04,1011010801,食用菌,78.639,52.175,17.267,9.197
2021-09-05,1011010801,食用菌,74.857,51.478,16.473,6.906
2021-09-06,1011010801,食用菌,37.744,50.65,-9.999,-2.907
2021-09-07,1011010801,食用菌,44.438,49.626,-6.631,1.443
2021-09-08,1011010801,食用菌,42.227,48.487,-5.128,-1.132
2021-09-09,1011010801,食用菌,42.562,47.115,-4.208,-0.345
2021-09-10,1011010801,食用菌,35.582,45.643,-4.115,-5.946
2021-09-11,1011010801,食用菌,62.394,44.326,15.14,2.928
2021-09-12,1011010801,食用菌,57.278,43.084,13.144,1.05
2021-09-13,1011010801,食用菌,31.415,41.751,-11.806,1.47
2021-09-14,1011010801,食用菌,35.185,40.334,-5.844,0.694
2021-09-15,1011010801,食用菌,35.282,38.709,-2.419,-1.008
2021-09-16,1011010801,食用菌,38.913,36.975,-2.372,4.311
2021-09-17,1011010801,食用菌,33.651,36.234,-0.268,-2.315
2021-09-18,1011010801,食用菌,41.645,36.134,11.415,-5.904
2021-09-19,1011010801,食用菌,114.069,35.767,8.824,69.478
2021-09-20,1011010801,食用菌,92.511,35.09,-11.394,68.815
2021-09-21,1011010801,食用菌,81.535,34.227,-6.049,53.357
2021-09-22,1011010801,食用菌,36.948,33.556,-0.709,4.101
2021-09-23,1011010801,食用菌,33.642,33.414,-1.403,1.631
2021-09-24,1011010801,食用菌,40.365,32.598,5.28,2.486
2021-09-25,1011010801,食用菌,38.452,30.692,6.854,0.906
2021-09-26,1011010801,食用菌,27.192,29.324,4.554,-6.686
2021-09-27,1011010801,食用菌,12.762,28.657,-10.876,-5.019
2021-09-28,1011010801,食用菌,21.671,28.618,-6.93,-0.017
2021-09-29,1011010801,食用菌,15.119,29.329,0.644,-14.854
2021-09-30,1011010801,食用菌,22.234,30.789,-3.467,-5.089
2021-10-01,1011010801,食用菌,46.796,33.051,8.154,5.592
2021-10-02,1011010801,食用菌,38.088,35.906,11.003,-8.821
2021-10-03,1011010801,食用菌,43.27,38.887,5.491,-1.109
